jour_de_tirage;date_de_tirage;heure_de_tirage;date_de_forclusion;Numero;devise;
Jeudi   ;20/09/2007;soir;20/11/2007;4 692 439;eur;
Jeudi   ;20/09/2007;midi;20/11/2007;0 672 026;eur;
Mercredi;19/09/2007;soir;19/11/2007;6 270 896;eur;
Mercredi;19/09/2007;midi;19/11/2007;8 519 043;eur;
Mardi   ;18/09/2007;soir;18/11/2007;3 776 382;eur;
Mardi   ;18/09/2007;midi;18/11/2007;8 086 573;eur;
Lundi   ;17/09/2007;soir;17/11/2007;3 756 445;eur;
Lundi   ;17/09/2007;midi;17/11/2007;6 499 416;eur;
Dimanche;16/09/2007;soir;16/11/2007;3 721 604;eur;
Dimanche;16/09/2007;midi;16/11/2007;6 394 444;eur;
Samedi  ;15/09/2007;soir;15/11/2007;0 773 454;eur;
Samedi  ;15/09/2007;midi;15/11/2007;1 159 670;eur;
Vendredi;14/09/2007;soir;14/11/2007;8 071 949;eur;
Vendredi;14/09/2007;midi;14/11/2007;2 022 703;eur;
Jeudi   ;13/09/2007;soir;13/11/2007;6 785 256;eur;
Jeudi   ;13/09/2007;midi;13/11/2007;2 615 872;eur;
Mercredi;12/09/2007;soir;12/11/2007;0 122 844;eur;
Mercredi;12/09/2007;midi;12/11/2007;1 226 131;eur;
Mardi   ;11/09/2007;soir;11/11/2007;8 729 819;eur;
Mardi   ;11/09/2007;midi;11/11/2007;8 779 302;eur;
Lundi   ;10/09/2007;soir;10/11/2007;1 301 671;eur;
Lundi   ;10/09/2007;midi;10/11/2007;8 820 304;eur;
Dimanche;09/09/2007;soir;09/11/2007;9 764 511;eur;
Dimanche;09/09/2007;midi;09/11/2007;5 654 116;eur;
Samedi  ;08/09/2007;soir;08/11/2007;1 861 889;eur;
Samedi  ;08/09/2007;midi;08/11/2007;1 468 623;eur;
Vendredi;07/09/2007;soir;07/11/2007;2 027 543;eur;
Vendredi;07/09/2007;midi;07/11/2007;6 380 637;eur;
Jeudi   ;06/09/2007;soir;06/11/2007;9 002 163;eur;
Jeudi   ;06/09/2007;midi;06/11/2007;5 922 330;eur;
Mercredi;05/09/2007;soir;05/11/2007;7 542 676;eur;
Mercredi;05/09/2007;midi;05/11/2007;8 608 795;eur;
Mardi   ;04/09/2007;soir;04/11/2007;1 652 354;eur;
Mardi   ;04/09/2007;midi;04/11/2007;5 828 417;eur;
Lundi   ;03/09/2007;soir;03/11/2007;7 014 994;eur;
Lundi   ;03/09/2007;midi;03/11/2007;4 031 819;eur;
Dimanche;02/09/2007;soir;02/11/2007;0 940 094;eur;
Dimanche;02/09/2007;midi;02/11/2007;4 819 247;eur;
Samedi  ;01/09/2007;soir;01/11/2007;1 938 170;eur;
Samedi  ;01/09/2007;midi;01/11/2007;9 014 684;eur;
Vendredi;31/08/2007;soir;31/10/2007;1 408 246;eur;
Vendredi;31/08/2007;midi;31/10/2007;6 549 203;eur;
Jeudi   ;30/08/2007;soir;30/10/2007;8 840 247;eur;
Jeudi   ;30/08/2007;midi;30/10/2007;3 382 970;eur;
Mercredi;29/08/2007;soir;29/10/2007;8 064 299;eur;
Mercredi;29/08/2007;midi;29/10/2007;8 851 177;eur;
Mardi   ;28/08/2007;soir;28/10/2007;4 660 055;eur;
Mardi   ;28/08/2007;midi;28/10/2007;7 874 365;eur;
Lundi   ;27/08/2007;soir;27/10/2007;3 856 431;eur;
Lundi   ;27/08/2007;midi;27/10/2007;7 305 355;eur;
Dimanche;26/08/2007;soir;26/10/2007;2 533 359;eur;
Dimanche;26/08/2007;midi;26/10/2007;4 148 622;eur;
Samedi  ;25/08/2007;soir;25/10/2007;0 661 118;eur;
Samedi  ;25/08/2007;midi;25/10/2007;5 443 125;eur;
Vendredi;24/08/2007;soir;24/10/2007;2 270 068;eur;
Vendredi;24/08/2007;midi;24/10/2007;9 553 778;eur;
Jeudi   ;23/08/2007;soir;23/10/2007;6 230 494;eur;
Jeudi   ;23/08/2007;midi;23/10/2007;3 662 255;eur;
Mercredi;22/08/2007;soir;22/10/2007;2 208 805;eur;
Mercredi;22/08/2007;midi;22/10/2007;9 330 371;eur;
Mardi   ;21/08/2007;soir;21/10/2007;7 383 783;eur;
Mardi   ;21/08/2007;midi;21/10/2007;8 061 516;eur;
Lundi   ;20/08/2007;soir;20/10/2007;9 384 656;eur;
Lundi   ;20/08/2007;midi;20/10/2007;7 415 154;eur;
Dimanche;19/08/2007;soir;19/10/2007;8 398 223;eur;
Dimanche;19/08/2007;midi;19/10/2007;2 170 077;eur;
Samedi  ;18/08/2007;soir;18/10/2007;7 449 874;eur;
Samedi  ;18/08/2007;midi;18/10/2007;5 897 907;eur;
Vendredi;17/08/2007;soir;17/10/2007;3 394 230;eur;
Vendredi;17/08/2007;midi;17/10/2007;1 836 231;eur;
Jeudi   ;16/08/2007;soir;16/10/2007;0 567 804;eur;
Jeudi   ;16/08/2007;midi;16/10/2007;2 193 575;eur;
Mercredi;15/08/2007;soir;15/10/2007;4 769 122;eur;
Mercredi;15/08/2007;midi;15/10/2007;4 034 005;eur;
Mardi   ;14/08/2007;soir;14/10/2007;2 449 043;eur;
Mardi   ;14/08/2007;midi;14/10/2007;0 547 490;eur;
Lundi   ;13/08/2007;soir;13/10/2007;0 700 552;eur;
Lundi   ;13/08/2007;midi;13/10/2007;1 859 535;eur;
Dimanche;12/08/2007;soir;12/10/2007;2 888 915;eur;
Dimanche;12/08/2007;midi;12/10/2007;9 354 097;eur;
Samedi  ;11/08/2007;soir;11/10/2007;3 166 892;eur;
Samedi  ;11/08/2007;midi;11/10/2007;5 192 534;eur;
Vendredi;10/08/2007;soir;10/10/2007;1 497 987;eur;
Vendredi;10/08/2007;midi;10/10/2007;3 566 415;eur;
Jeudi   ;09/08/2007;soir;09/10/2007;8 673 372;eur;
Jeudi   ;09/08/2007;midi;09/10/2007;5 260 741;eur;
Mercredi;08/08/2007;soir;08/10/2007;1 765 470;eur;
Mercredi;08/08/2007;midi;08/10/2007;5 156 436;eur;
Mardi   ;07/08/2007;soir;07/10/2007;6 140 753;eur;
Mardi   ;07/08/2007;midi;07/10/2007;7 319 791;eur;
Lundi   ;06/08/2007;soir;06/10/2007;0 624 951;eur;
Lundi   ;06/08/2007;midi;06/10/2007;5 776 259;eur;
Dimanche;05/08/2007;soir;05/10/2007;2 622 333;eur;
Dimanche;05/08/2007;midi;05/10/2007;1 680 657;eur;
Samedi  ;04/08/2007;soir;04/10/2007;1 260 596;eur;
Samedi  ;04/08/2007;midi;04/10/2007;9 500 107;eur;
Vendredi;03/08/2007;soir;03/10/2007;8 997 908;eur;
Vendredi;03/08/2007;midi;03/10/2007;1 762 602;eur;
Jeudi   ;02/08/2007;soir;02/10/2007;9 347 195;eur;
Jeudi   ;02/08/2007;midi;02/10/2007;9 733 733;eur;
Mercredi;01/08/2007;soir;01/10/2007;8 753 198;eur;
Mercredi;01/08/2007;midi;01/10/2007;4 349 845;eur;
Mardi   ;31/07/2007;soir;30/09/2007;8 337 793;eur;
Mardi   ;31/07/2007;midi;30/09/2007;0 051 554;eur;
Lundi   ;30/07/2007;soir;29/09/2007;8 448 958;eur;
Lundi   ;30/07/2007;midi;29/09/2007;6 298 025;eur;
Dimanche;29/07/2007;soir;28/09/2007;3 185 585;eur;
Dimanche;29/07/2007;midi;28/09/2007;4 900 263;eur;
Samedi  ;28/07/2007;soir;27/09/2007;1 030 908;eur;
Samedi  ;28/07/2007;midi;27/09/2007;3 526 750;eur;
Vendredi;27/07/2007;soir;26/09/2007;6 856 525;eur;
Vendredi;27/07/2007;midi;26/09/2007;7 951 387;eur;
Jeudi   ;26/07/2007;soir;25/09/2007;9 251 527;eur;
Jeudi   ;26/07/2007;midi;25/09/2007;7 050 783;eur;
Mercredi;25/07/2007;soir;24/09/2007;5 127 338;eur;
Mercredi;25/07/2007;midi;24/09/2007;5 180 681;eur;
Mardi   ;24/07/2007;soir;23/09/2007;7 240 328;eur;
Mardi   ;24/07/2007;midi;23/09/2007;1 654 518;eur;
Lundi   ;23/07/2007;soir;22/09/2007;7 371 824;eur;
Lundi   ;23/07/2007;midi;22/09/2007;7 053 387;eur;
Dimanche;22/07/2007;soir;21/09/2007;2 268 562;eur;
Dimanche;22/07/2007;midi;21/09/2007;3 685 207;eur;
Samedi  ;21/07/2007;soir;20/09/2007;3 473 721;eur;
Samedi  ;21/07/2007;midi;20/09/2007;1 893 006;eur;
Vendredi;20/07/2007;soir;19/09/2007;6 783 377;eur;
Vendredi;20/07/2007;midi;19/09/2007;6 119 871;eur;
Jeudi   ;19/07/2007;soir;18/09/2007;5 422 582;eur;
Jeudi   ;19/07/2007;midi;18/09/2007;4 092 133;eur;
Mercredi;18/07/2007;soir;17/09/2007;6 181 214;eur;
Mercredi;18/07/2007;midi;17/09/2007;4 413 243;eur;
Mardi   ;17/07/2007;soir;16/09/2007;1 006 812;eur;
Mardi   ;17/07/2007;midi;16/09/2007;3 609 550;eur;
Lundi   ;16/07/2007;soir;15/09/2007;0 121 694;eur;
Lundi   ;16/07/2007;midi;15/09/2007;8 021 083;eur;
Dimanche;15/07/2007;soir;14/09/2007;0 836 616;eur;
Dimanche;15/07/2007;midi;14/09/2007;5 643 984;eur;
Samedi  ;14/07/2007;soir;13/09/2007;7 919 553;eur;
Samedi  ;14/07/2007;midi;13/09/2007;4 767 011;eur;
Vendredi;13/07/2007;soir;12/09/2007;6 044 704;eur;
Vendredi;13/07/2007;midi;12/09/2007;5 768 626;eur;
Jeudi   ;12/07/2007;soir;11/09/2007;4 198 422;eur;
Jeudi   ;12/07/2007;midi;11/09/2007;5 619 406;eur;
Mercredi;11/07/2007;soir;10/09/2007;0 721 151;eur;
Mercredi;11/07/2007;midi;10/09/2007;0 626 082;eur;
Mardi   ;10/07/2007;soir;09/09/2007;9 876 686;eur;
Mardi   ;10/07/2007;midi;09/09/2007;4 187 742;eur;
Lundi   ;09/07/2007;soir;08/09/2007;7 604 935;eur;
Lundi   ;09/07/2007;midi;08/09/2007;7 440 206;eur;
Dimanche;08/07/2007;soir;07/09/2007;8 586 433;eur;
Dimanche;08/07/2007;midi;07/09/2007;6 508 758;eur;
Samedi  ;07/07/2007;soir;06/09/2007;5 089 392;eur;
Samedi  ;07/07/2007;midi;06/09/2007;3 973 771;eur;
Vendredi;06/07/2007;soir;05/09/2007;2 109 683;eur;
Vendredi;06/07/2007;midi;05/09/2007;5 548 270;eur;
Jeudi   ;05/07/2007;soir;04/09/2007;4 715 038;eur;
Jeudi   ;05/07/2007;midi;04/09/2007;7 504 816;eur;
Mercredi;04/07/2007;soir;03/09/2007;8 483 700;eur;
Mercredi;04/07/2007;midi;03/09/2007;7 512 055;eur;
Mardi   ;03/07/2007;soir;02/09/2007;3 141 329;eur;
Mardi   ;03/07/2007;midi;02/09/2007;9 584 692;eur;
Lundi   ;02/07/2007;soir;01/09/2007;3 385 345;eur;
Lundi   ;02/07/2007;midi;01/09/2007;0 766 091;eur;
Dimanche;01/07/2007;soir;31/08/2007;2 598 821;eur;
Dimanche;01/07/2007;midi;31/08/2007;8 540 649;eur;
Samedi  ;30/06/2007;soir;30/08/2007;4 528 154;eur;
Samedi  ;30/06/2007;midi;30/08/2007;7 124 604;eur;
Vendredi;29/06/2007;soir;29/08/2007;7 665 252;eur;
Vendredi;29/06/2007;midi;29/08/2007;8 318 089;eur;
Jeudi   ;28/06/2007;soir;28/08/2007;5 095 827;eur;
Jeudi   ;28/06/2007;midi;28/08/2007;4 376 388;eur;
Mercredi;27/06/2007;soir;27/08/2007;3 087 050;eur;
Mercredi;27/06/2007;midi;27/08/2007;3 918 237;eur;
Mardi   ;26/06/2007;soir;26/08/2007;0 329 884;eur;
Mardi   ;26/06/2007;midi;26/08/2007;6 708 523;eur;
Lundi   ;25/06/2007;soir;25/08/2007;7 206 792;eur;
Lundi   ;25/06/2007;midi;25/08/2007;4 169 636;eur;
Dimanche;24/06/2007;soir;24/08/2007;0 718 685;eur;
Dimanche;24/06/2007;midi;24/08/2007;4 168 436;eur;
Samedi  ;23/06/2007;soir;23/08/2007;3 366 772;eur;
Samedi  ;23/06/2007;midi;23/08/2007;0 964 033;eur;
Vendredi;22/06/2007;soir;22/08/2007;2 315 751;eur;
Vendredi;22/06/2007;midi;22/08/2007;4 113 564;eur;
Jeudi   ;21/06/2007;soir;21/08/2007;6 806 544;eur;
Jeudi   ;21/06/2007;midi;21/08/2007;9 395 338;eur;
Mercredi;20/06/2007;soir;20/08/2007;9 452 550;eur;
Mercredi;20/06/2007;midi;20/08/2007;3 060 257;eur;
Mardi   ;19/06/2007;soir;19/08/2007;4 151 799;eur;
Mardi   ;19/06/2007;midi;19/08/2007;6 178 407;eur;
Lundi   ;18/06/2007;soir;18/08/2007;3 876 400;eur;
Lundi   ;18/06/2007;midi;18/08/2007;6 135 287;eur;
Dimanche;17/06/2007;soir;17/08/2007;2 023 908;eur;
Dimanche;17/06/2007;midi;17/08/2007;1 831 678;eur;
Samedi  ;16/06/2007;soir;16/08/2007;9 191 051;eur;
Samedi  ;16/06/2007;midi;16/08/2007;6 989 172;eur;
Vendredi;15/06/2007;soir;15/08/2007;5 830 389;eur;
Vendredi;15/06/2007;midi;15/08/2007;9 985 425;eur;
Jeudi   ;14/06/2007;soir;14/08/2007;2 930 347;eur;
Jeudi   ;14/06/2007;midi;14/08/2007;9 287 895;eur;
Mercredi;13/06/2007;soir;13/08/2007;0 577 121;eur;
Mercredi;13/06/2007;midi;13/08/2007;9 717 640;eur;
Mardi   ;12/06/2007;soir;12/08/2007;1 344 874;eur;
Mardi   ;12/06/2007;midi;12/08/2007;9 984 014;eur;
Lundi   ;11/06/2007;soir;11/08/2007;3 446 773;eur;
Lundi   ;11/06/2007;midi;11/08/2007;6 336 295;eur;
Dimanche;10/06/2007;soir;10/08/2007;2 933 552;eur;
Dimanche;10/06/2007;midi;10/08/2007;7 711 167;eur;
Samedi  ;09/06/2007;soir;09/08/2007;3 897 138;eur;
Samedi  ;09/06/2007;midi;09/08/2007;2 428 389;eur;
Vendredi;08/06/2007;soir;08/08/2007;6 908 830;eur;
Vendredi;08/06/2007;midi;08/08/2007;8 881 572;eur;
Jeudi   ;07/06/2007;soir;07/08/2007;4 419 986;eur;
Jeudi   ;07/06/2007;midi;07/08/2007;9 602 352;eur;
Mercredi;06/06/2007;soir;06/08/2007;1 675 034;eur;
Mercredi;06/06/2007;midi;06/08/2007;4 830 472;eur;
Mardi   ;05/06/2007;soir;05/08/2007;2 251 502;eur;
Mardi   ;05/06/2007;midi;05/08/2007;9 048 519;eur;
Lundi   ;04/06/2007;soir;04/08/2007;9 383 586;eur;
Lundi   ;04/06/2007;midi;04/08/2007;6 991 107;eur;
Dimanche;03/06/2007;soir;03/08/2007;8 180 132;eur;
Dimanche;03/06/2007;midi;03/08/2007;8 157 481;eur;
Samedi  ;02/06/2007;soir;02/08/2007;0 931 736;eur;
Samedi  ;02/06/2007;midi;02/08/2007;7 849 734;eur;
Vendredi;01/06/2007;soir;01/08/2007;2 455 922;eur;
Vendredi;01/06/2007;midi;01/08/2007;5 875 889;eur;
Jeudi   ;31/05/2007;soir;31/07/2007;7 821 674;eur;
Jeudi   ;31/05/2007;midi;31/07/2007;5 256 805;eur;
Mercredi;30/05/2007;soir;30/07/2007;0 873 634;eur;
Mercredi;30/05/2007;midi;30/07/2007;2 083 817;eur;
Mardi   ;29/05/2007;soir;29/07/2007;2 010 135;eur;
Mardi   ;29/05/2007;midi;29/07/2007;7 112 095;eur;
Lundi   ;28/05/2007;soir;28/07/2007;5 063 775;eur;
Lundi   ;28/05/2007;midi;28/07/2007;4 248 676;eur;
Dimanche;27/05/2007;soir;27/07/2007;7 833 147;eur;
Dimanche;27/05/2007;midi;27/07/2007;4 866 066;eur;
Samedi  ;26/05/2007;soir;26/07/2007;9 927 025;eur;
Samedi  ;26/05/2007;midi;26/07/2007;6 002 599;eur;
Vendredi;25/05/2007;soir;25/07/2007;9 218 301;eur;
Vendredi;25/05/2007;midi;25/07/2007;5 618 774;eur;
Jeudi   ;24/05/2007;soir;24/07/2007;5 995 835;eur;
Jeudi   ;24/05/2007;midi;24/07/2007;7 831 273;eur;
Mercredi;23/05/2007;soir;23/07/2007;3 462 403;eur;
Mercredi;23/05/2007;midi;23/07/2007;9 717 920;eur;
Mardi   ;22/05/2007;soir;22/07/2007;5 161 077;eur;
Mardi   ;22/05/2007;midi;22/07/2007;0 277 022;eur;
Lundi   ;21/05/2007;soir;21/07/2007;8 029 857;eur;
Lundi   ;21/05/2007;midi;21/07/2007;8 789 460;eur;
Dimanche;20/05/2007;soir;20/07/2007;4 673 345;eur;
Dimanche;20/05/2007;midi;20/07/2007;1 392 525;eur;
Samedi  ;19/05/2007;soir;19/07/2007;3 412 524;eur;
Samedi  ;19/05/2007;midi;19/07/2007;2 431 299;eur;
Vendredi;18/05/2007;soir;18/07/2007;0 005 632;eur;
Vendredi;18/05/2007;midi;18/07/2007;5 925 030;eur;
Jeudi   ;17/05/2007;soir;17/07/2007;9 697 763;eur;
Jeudi   ;17/05/2007;midi;17/07/2007;4 875 127;eur;
Mercredi;16/05/2007;soir;16/07/2007;0 707 842;eur;
Mercredi;16/05/2007;midi;16/07/2007;9 737 207;eur;
Mardi   ;15/05/2007;soir;15/07/2007;1 936 148;eur;
Mardi   ;15/05/2007;midi;15/07/2007;2 857 068;eur;
Lundi   ;14/05/2007;soir;14/07/2007;1 410 266;eur;
Lundi   ;14/05/2007;midi;14/07/2007;4 877 498;eur;
Dimanche;13/05/2007;soir;13/07/2007;1 991 498;eur;
Dimanche;13/05/2007;midi;13/07/2007;7 506 736;eur;
Samedi  ;12/05/2007;soir;12/07/2007;6 244 538;eur;
Samedi  ;12/05/2007;midi;12/07/2007;8 936 139;eur;
Vendredi;11/05/2007;soir;11/07/2007;6 976 361;eur;
Vendredi;11/05/2007;midi;11/07/2007;5 255 279;eur;
Jeudi   ;10/05/2007;soir;10/07/2007;7 857 161;eur;
Jeudi   ;10/05/2007;midi;10/07/2007;7 298 104;eur;
Mercredi;09/05/2007;soir;09/07/2007;0 649 919;eur;
Mercredi;09/05/2007;midi;09/07/2007;0 185 483;eur;
Mardi   ;08/05/2007;soir;08/07/2007;2 837 684;eur;
Mardi   ;08/05/2007;midi;08/07/2007;2 840 514;eur;
Lundi   ;07/05/2007;soir;07/07/2007;9 041 032;eur;
Lundi   ;07/05/2007;midi;07/07/2007;1 167 693;eur;
Dimanche;06/05/2007;soir;06/07/2007;3 957 065;eur;
Dimanche;06/05/2007;midi;06/07/2007;3 359 568;eur;
Samedi  ;05/05/2007;soir;05/07/2007;1 590 762;eur;
Samedi  ;05/05/2007;midi;05/07/2007;8 907 209;eur;
Vendredi;04/05/2007;soir;04/07/2007;4 718 083;eur;
Vendredi;04/05/2007;midi;04/07/2007;3 612 626;eur;
Jeudi   ;03/05/2007;soir;03/07/2007;4 132 087;eur;
Jeudi   ;03/05/2007;midi;03/07/2007;9 969 084;eur;
Mercredi;02/05/2007;soir;02/07/2007;3 702 672;eur;
Mercredi;02/05/2007;midi;02/07/2007;3 563 275;eur;
Mardi   ;01/05/2007;soir;01/07/2007;8 041 735;eur;
Mardi   ;01/05/2007;midi;01/07/2007;1 690 413;eur;
Lundi   ;30/04/2007;soir;30/06/2007;2 092 398;eur;
Lundi   ;30/04/2007;midi;30/06/2007;0 732 349;eur;
Dimanche;29/04/2007;soir;29/06/2007;3 258 004;eur;
Dimanche;29/04/2007;midi;29/06/2007;7 229 880;eur;
Samedi  ;28/04/2007;soir;28/06/2007;4 306 382;eur;
Samedi  ;28/04/2007;midi;28/06/2007;6 737 255;eur;
Vendredi;27/04/2007;soir;27/06/2007;7 286 184;eur;
Vendredi;27/04/2007;midi;27/06/2007;6 889 564;eur;
Jeudi   ;26/04/2007;soir;26/06/2007;9 070 940;eur;
Jeudi   ;26/04/2007;midi;26/06/2007;2 702 935;eur;
Mercredi;25/04/2007;soir;25/06/2007;6 970 495;eur;
Mercredi;25/04/2007;midi;25/06/2007;4 722 285;eur;
Mardi   ;24/04/2007;soir;24/06/2007;4 529 617;eur;
Mardi   ;24/04/2007;midi;24/06/2007;0 659 720;eur;
Lundi   ;23/04/2007;soir;23/06/2007;3 319 120;eur;
Lundi   ;23/04/2007;midi;23/06/2007;5 958 971;eur;
Dimanche;22/04/2007;soir;22/06/2007;5 379 621;eur;
Dimanche;22/04/2007;midi;22/06/2007;7 622 634;eur;
Samedi  ;21/04/2007;soir;21/06/2007;9 223 252;eur;
Samedi  ;21/04/2007;midi;21/06/2007;4 756 377;eur;
Vendredi;20/04/2007;soir;20/06/2007;7 665 346;eur;
Vendredi;20/04/2007;midi;20/06/2007;1 998 082;eur;
Jeudi   ;19/04/2007;soir;19/06/2007;1 717 848;eur;
Jeudi   ;19/04/2007;midi;19/06/2007;7 975 617;eur;
Mercredi;18/04/2007;soir;18/06/2007;3 521 793;eur;
Mercredi;18/04/2007;midi;18/06/2007;4 896 277;eur;
Mardi   ;17/04/2007;soir;17/06/2007;2 377 581;eur;
Mardi   ;17/04/2007;midi;17/06/2007;7 452 871;eur;
Lundi   ;16/04/2007;soir;16/06/2007;3 309 523;eur;
Lundi   ;16/04/2007;midi;16/06/2007;2 320 228;eur;
Dimanche;15/04/2007;soir;15/06/2007;8 401 631;eur;
Dimanche;15/04/2007;midi;15/06/2007;8 588 215;eur;
Samedi  ;14/04/2007;soir;14/06/2007;4 221 875;eur;
Samedi  ;14/04/2007;midi;14/06/2007;2 957 013;eur;
Vendredi;13/04/2007;soir;13/06/2007;5 097 320;eur;
Vendredi;13/04/2007;midi;13/06/2007;1 634 676;eur;
Jeudi   ;12/04/2007;soir;12/06/2007;1 053 061;eur;
Jeudi   ;12/04/2007;midi;12/06/2007;1 782 895;eur;
Mercredi;11/04/2007;soir;11/06/2007;7 079 534;eur;
Mercredi;11/04/2007;midi;11/06/2007;8 741 086;eur;
Mardi   ;10/04/2007;soir;10/06/2007;6 542 123;eur;
Mardi   ;10/04/2007;midi;10/06/2007;6 963 044;eur;
Lundi   ;09/04/2007;soir;09/06/2007;9 409 215;eur;
Lundi   ;09/04/2007;midi;09/06/2007;9 139 510;eur;
Dimanche;08/04/2007;soir;08/06/2007;7 668 591;eur;
Dimanche;08/04/2007;midi;08/06/2007;1 216 638;eur;
Samedi  ;07/04/2007;soir;07/06/2007;7 971 821;eur;
Samedi  ;07/04/2007;midi;07/06/2007;7 863 514;eur;
Vendredi;06/04/2007;soir;06/06/2007;6 809 107;eur;
Vendredi;06/04/2007;midi;06/06/2007;8 619 402;eur;
Jeudi   ;05/04/2007;soir;05/06/2007;6 988 652;eur;
Jeudi   ;05/04/2007;midi;05/06/2007;9 287 115;eur;
Mercredi;04/04/2007;soir;04/06/2007;0 947 881;eur;
Mercredi;04/04/2007;midi;04/06/2007;5 627 573;eur;
Mardi   ;03/04/2007;soir;03/06/2007;7 884 591;eur;
Mardi   ;03/04/2007;midi;03/06/2007;0 408 188;eur;
Lundi   ;02/04/2007;soir;02/06/2007;4 595 740;eur;
Lundi   ;02/04/2007;midi;02/06/2007;3 086 362;eur;
Dimanche;01/04/2007;soir;01/06/2007;5 612 705;eur;
Dimanche;01/04/2007;midi;01/06/2007;7 979 418;eur;
Samedi  ;31/03/2007;soir;31/05/2007;1 626 752;eur;
Samedi  ;31/03/2007;midi;31/05/2007;2 205 610;eur;
Vendredi;30/03/2007;soir;30/05/2007;2 676 327;eur;
Vendredi;30/03/2007;midi;30/05/2007;3 656 790;eur;
Jeudi   ;29/03/2007;soir;29/05/2007;2 917 951;eur;
Jeudi   ;29/03/2007;midi;29/05/2007;6 758 219;eur;
Mercredi;28/03/2007;soir;28/05/2007;4 265 269;eur;
Mercredi;28/03/2007;midi;28/05/2007;6 915 927;eur;
Mardi   ;27/03/2007;soir;27/05/2007;6 970 653;eur;
Mardi   ;27/03/2007;midi;27/05/2007;0 299 131;eur;
Lundi   ;26/03/2007;soir;26/05/2007;5 826 098;eur;
Lundi   ;26/03/2007;midi;26/05/2007;3 726 756;eur;
Dimanche;25/03/2007;soir;25/05/2007;5 662 850;eur;
Dimanche;25/03/2007;midi;25/05/2007;0 209 215;eur;
Samedi  ;24/03/2007;soir;24/05/2007;3 723 223;eur;
Samedi  ;24/03/2007;midi;24/05/2007;5 803 394;eur;
Vendredi;23/03/2007;soir;23/05/2007;1 802 362;eur;
Vendredi;23/03/2007;midi;23/05/2007;0 710 698;eur;
Jeudi   ;22/03/2007;soir;22/05/2007;1 785 121;eur;
Jeudi   ;22/03/2007;midi;22/05/2007;8 557 364;eur;
Mercredi;21/03/2007;soir;21/05/2007;5 030 709;eur;
Mercredi;21/03/2007;midi;21/05/2007;4 356 634;eur;
Mardi   ;20/03/2007;soir;20/05/2007;2 640 641;eur;
Mardi   ;20/03/2007;midi;20/05/2007;3 615 196;eur;
Lundi   ;19/03/2007;soir;19/05/2007;6 017 644;eur;
Lundi   ;19/03/2007;midi;19/05/2007;6 850 527;eur;
Dimanche;18/03/2007;soir;18/05/2007;4 568 499;eur;
Dimanche;18/03/2007;midi;18/05/2007;0 656 391;eur;
Samedi  ;17/03/2007;soir;17/05/2007;0 466 224;eur;
Samedi  ;17/03/2007;midi;17/05/2007;4 480 028;eur;
Vendredi;16/03/2007;soir;16/05/2007;2 340 753;eur;
Vendredi;16/03/2007;midi;16/05/2007;9 388 205;eur;
Jeudi   ;15/03/2007;soir;15/05/2007;1 734 057;eur;
Jeudi   ;15/03/2007;midi;15/05/2007;3 167 997;eur;
Mercredi;14/03/2007;soir;14/05/2007;8 244 434;eur;
Mercredi;14/03/2007;midi;14/05/2007;2 906 403;eur;
Mardi   ;13/03/2007;soir;13/05/2007;5 548 614;eur;
Mardi   ;13/03/2007;midi;13/05/2007;7 815 429;eur;
Lundi   ;12/03/2007;soir;12/05/2007;9 406 113;eur;
Lundi   ;12/03/2007;midi;12/05/2007;2 512 434;eur;
Dimanche;11/03/2007;soir;11/05/2007;8 326 287;eur;
Dimanche;11/03/2007;midi;11/05/2007;9 989 977;eur;
Samedi  ;10/03/2007;soir;10/05/2007;1 528 298;eur;
Samedi  ;10/03/2007;midi;10/05/2007;8 093 858;eur;
Vendredi;09/03/2007;soir;09/05/2007;7 441 050;eur;
Vendredi;09/03/2007;midi;09/05/2007;3 551 358;eur;
Jeudi   ;08/03/2007;soir;08/05/2007;6 165 097;eur;
Jeudi   ;08/03/2007;midi;08/05/2007;0 163 754;eur;
Mercredi;07/03/2007;soir;07/05/2007;7 036 283;eur;
Mercredi;07/03/2007;midi;07/05/2007;2 857 716;eur;
Mardi   ;06/03/2007;soir;06/05/2007;7 725 046;eur;
Mardi   ;06/03/2007;midi;06/05/2007;3 231 887;eur;
Lundi   ;05/03/2007;soir;05/05/2007;3 203 451;eur;
Lundi   ;05/03/2007;midi;05/05/2007;4 479 789;eur;
Dimanche;04/03/2007;soir;04/05/2007;1 864 673;eur;
Dimanche;04/03/2007;midi;04/05/2007;5 516 325;eur;
Samedi  ;03/03/2007;soir;03/05/2007;0 938 964;eur;
Samedi  ;03/03/2007;midi;03/05/2007;0 857 455;eur;
Vendredi;02/03/2007;soir;02/05/2007;5 914 246;eur;
Vendredi;02/03/2007;midi;02/05/2007;2 964 768;eur;
Jeudi   ;01/03/2007;soir;01/05/2007;9 661 625;eur;
Jeudi   ;01/03/2007;midi;01/05/2007;9 596 041;eur;
Mercredi;28/02/2007;soir;30/04/2007;8 347 098;eur;
Mercredi;28/02/2007;midi;30/04/2007;9 213 877;eur;
Mardi   ;27/02/2007;soir;29/04/2007;7 084 099;eur;
Mardi   ;27/02/2007;midi;29/04/2007;9 576 289;eur;
Lundi   ;26/02/2007;soir;28/04/2007;2 472 006;eur;
